year,month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5,sensor_zone,sensor_noise,traffic_index
2011,4,26,3,6,9.0,1003.0,SE,46.49,0,0,126.0,residential,0.9160935307019792,4.249731585003002
2011,4,26,4,5,9.0,1002.0,cv,0.45,0,0,101.0,residential,-0.7883664228679466,2.8461058318916854
2011,4,26,5,6,8.0,1003.0,NW,1.79,0,0,104.0,residential,1.4615509244617038,1.890580032029307
2011,4,26,6,6,9.0,1003.0,SE,0.89,0,0,116.0,industrial,-0.9516179059844488,6.66611920374249
2011,4,26,7,7,12.0,1003.0,cv,0.89,0,0,143.0,park,-2.609396616853518,6.015009815010054
2011,4,26,8,6,15.0,1003.0,SE,3.13,0,0,151.0,residential,-0.4154072946600117,3.8090484547715797
2011,4,26,9,7,16.0,1003.0,SE,4.92,0,0,149.0,park,0.3459500106325993,7.032494716709822
2011,4,26,10,4,18.0,1003.0,cv,7.15,0,0,86.0,residential,-0.5931325158005363,10.907232917657053
2011,4,26,11,1,20.0,1002.0,NW,8.94,0,0,51.0,industrial,0.48181957351671073,3.117950158490467
2011,4,26,12,1,21.0,1002.0,NW,20.12,0,0,41.0,park,-1.112578376331362,9.190921335303967
2011,4,26,13,1,19.0,1002.0,NW,32.19,0,0,31.0,industrial,-0.15538408611922475,5.033884956487366
2011,4,26,14,6,15.0,1004.0,NE,8.94,0,1,26.0,residential,-1.1289729540242248,1.550813279940967
2011,4,26,15,5,14.0,1006.0,NW,8.05,0,0,20.0,park,0.7412637673483143,5.416853258658562
2011,4,26,16,4,14.0,1006.0,NW,15.2,0,0,15.0,park,0.5638147557420279,4.690678687846673
2011,4,26,17,3,15.0,1007.0,NW,21.01,0,0,13.0,park,-0.009588841275174514,2.784524923227063
2011,4,26,18,3,15.0,1007.0,NW,25.03,0,0,16.0,residential,-0.7718436766769877,6.73364879948761
2011,4,26,19,3,15.0,1007.0,NW,28.16,0,0,18.0,industrial,-1.2605824792964995,5.657037803932506
2011,4,26,20,4,11.0,1008.0,NE,0.89,0,0,22.0,residential,0.43340397121819035,2.645201335334389
2011,4,26,21,4,9.0,1008.0,cv,0.89,0,0,63.0,park,-1.2337897140445313,2.679328187280805
2011,4,26,22,4,10.0,1008.0,cv,1.78,0,0,68.0,industrial,0.07410146506617324,1.6345677141118942
2011,4,26,23,4,7.0,1008.0,cv,2.23,0,0,82.0,industrial,-0.5709020648628821,2.1179366020070347
2011,4,27,0,4,7.0,1008.0,NE,1.79,0,0,79.0,industrial,0.549820613658798,3.76040841148305
2011,4,27,1,4,7.0,1008.0,NW,1.79,0,0,51.0,residential,0.49240906985848454,5.059597562240692
2011,4,27,2,3,6.0,1009.0,NW,4.92,0,0,46.0,park,-1.2868460557909531,4.480244497169554
2011,4,27,3,3,5.0,1009.0,NW,8.05,0,0,67.0,park,-0.2506654732796638,2.8757625281636856
2011,4,27,4,3,5.0,1009.0,NW,9.84,0,0,54.0,park,1.6987657840227628,4.744033358377214
2011,4,27,5,2,6.0,1010.0,NW,12.97,0,0,43.0,industrial,1.4760986512914889,4.340757167819093
2011,4,27,6,3,7.0,1010.0,NW,16.1,0,0,42.0,park,0.7759701264586923,2.3225637203821323
2011,4,27,7,4,10.0,1012.0,cv,0.89,0,0,44.0,industrial,-0.7042761714355542,2.082764215715507
2011,4,27,8,3,14.0,1013.0,SE,1.79,0,0,29.0,park,-0.9012808574222011,3.4015663135871663
2011,4,27,9,-4,16.0,1013.0,NE,5.81,0,0,29.0,park,0.7947517063463572,6.859867163270785
2011,4,27,10,-4,18.0,1013.0,NE,10.73,0,0,25.0,industrial,0.6010369259025915,8.521766001757918
2011,4,27,11,-3,18.0,1012.0,NE,13.86,0,0,20.0,park,2.423126538464453,3.925109754641743
2011,4,27,12,-2,20.0,1011.0,SE,3.13,0,0,19.0,residential,-0.7554311677088054,7.6429313508417005
2011,4,27,13,-3,20.0,1011.0,NE,3.13,0,0,25.0,residential,-1.0983227301456093,4.530645876052804
2011,4,27,14,-3,21.0,1010.0,cv,1.79,0,0,27.0,industrial,-0.01024233848530769,12.774268047507327
2011,4,27,15,-2,22.0,1009.0,SE,4.02,0,0,27.0,park,0.2023292070825331,3.7111475135416945
2011,4,27,16,2,20.0,1009.0,SE,11.17,0,0,36.0,industrial,-2.0095106963542806,2.3959985669936192
2011,4,27,17,2,19.0,1009.0,SE,16.98,0,0,39.0,park,0.40289267917474597,9.445075441943706
2011,4,27,18,1,18.0,1009.0,SE,21.0,0,0,47.0,residential,-0.9062869352996389,8.951557980135796
2011,4,27,19,2,16.0,1009.0,SE,24.13,0,0,62.0,park,-0.7828821378068598,4.4037480569613106
2011,4,27,20,4,15.0,1010.0,SE,28.15,0,0,64.0,park,-0.1485241065425481,12.305372039531772
2011,4,27,21,3,15.0,1010.0,SE,33.07,0,0,73.0,park,-0.8139048233661088,4.714662763115354
2011,4,27,22,4,12.0,1011.0,SE,34.86,0,0,59.0,residential,1.0317914081358452,6.566386999507385
2011,4,27,23,4,12.0,1011.0,SE,37.99,0,0,60.0,residential,0.694456181538519,3.571504229304284
2011,4,28,0,4,12.0,1011.0,SE,41.12,0,0,61.0,industrial,1.4314036707663456,18.07933543139486
2011,4,28,1,3,12.0,1011.0,SE,42.91,0,0,61.0,residential,0.3980335608881662,5.150729250990052
2011,4,28,2,4,12.0,1010.0,SE,44.7,0,0,59.0,residential,1.448295912713399,8.52115910067876
2011,4,28,3,5,13.0,1009.0,SE,48.72,0,0,63.0,industrial,0.20766857416159856,3.638662016034653
2011,4,28,4,4,11.0,1009.0,cv,1.79,0,0,70.0,park,-0.7401942894192494,13.019544418208804
2011,4,28,5,4,10.0,1009.0,NE,1.79,0,0,64.0,industrial,-0.30887459727081257,3.702225281137335
2011,4,28,6,4,10.0,1009.0,SE,1.79,0,0,75.0,residential,-0.25191884225448585,4.426518368256155
2011,4,28,7,5,12.0,1009.0,SE,3.58,0,0,82.0,park,-0.15737717084846684,4.377641181797878
2011,4,28,8,4,13.0,1009.0,SE,5.37,0,0,93.0,park,-1.1808660630357,4.408263161521885
2011,4,28,9,3,15.0,1009.0,NE,3.13,0,0,90.0,industrial,0.19596959768117256,4.344848966618089
2011,4,28,10,2,17.0,1008.0,NE,4.92,0,0,84.0,park,-0.4890469991134473,2.5920078180713526
2011,4,28,11,3,19.0,1007.0,cv,1.79,0,0,84.0,industrial,-1.3274995909017082,6.602506270493568
2011,4,28,12,2,20.0,1006.0,cv,3.58,0,0,99.0,park,-0.05482882984714099,3.224477437221928
2011,4,28,13,4,22.0,1005.0,SE,3.13,0,0,105.0,park,1.2914660424158453,4.936533221340439
2011,4,28,14,5,21.0,1004.0,SE,6.26,0,0,,residential,0.5311352454398661,7.790352710766447
2011,4,28,15,5,22.0,1003.0,SE,9.39,0,0,,residential,-1.677155819210267,9.357777897186587
2011,4,28,16,5,22.0,1002.0,SE,12.52,0,0,,park,0.31459925187896554,2.9040478987337193
2011,4,28,17,5,21.0,1002.0,SE,15.65,0,0,,residential,-0.5366826384543091,7.601256637927911
2011,4,28,18,6,20.0,1002.0,SE,17.44,0,0,,residential,-0.5375086577507959,5.68303740565672
2011,4,28,19,6,19.0,1002.0,SE,19.23,0,0,,residential,0.8455960754560177,4.324192470004703
2011,4,28,20,6,17.0,1002.0,SE,20.12,0,0,,industrial,-1.217814806630107,10.434733496003181
2011,4,28,21,7,18.0,1003.0,SE,21.91,0,0,,industrial,1.1821894825311494,3.825679926313634
2011,4,28,22,8,18.0,1003.0,SE,23.7,0,0,,residential,0.4059339107290449,3.4571682790652387
2011,4,28,23,8,16.0,1002.0,SE,25.49,0,0,,park,-0.7592022339640391,2.449764556364317
2011,4,29,0,8,16.0,1002.0,cv,0.89,0,0,165.0,residential,2.205801681863772,6.271247260384929
2011,4,29,1,10,15.0,1002.0,SE,4.02,0,1,,park,-1.9024448904677003,3.707736061268589
2011,4,29,2,11,14.0,1000.0,SE,7.15,0,0,,industrial,-0.7923275720412772,8.573378238706836
2011,4,29,3,10,13.0,1000.0,SE,8.94,0,0,,park,-0.6062855251845505,9.533499913009
2011,4,29,4,10,13.0,999.0,SE,10.73,0,0,,park,-1.225886210052477,5.804692051884807
2011,4,29,5,9,13.0,999.0,cv,0.89,0,0,,residential,-0.5461372432117896,8.614073342214617
2011,4,29,6,10,13.0,997.0,cv,1.78,0,0,,residential,0.8220980830716493,4.1050556453910705
2011,4,29,7,11,13.0,998.0,NE,1.79,0,1,,park,-1.669916562514979,4.308346533113696
2011,4,29,8,10,15.0,1000.0,NW,1.79,0,0,166.0,park,-0.9193327967477425,5.531096971237006
2011,4,29,9,10,16.0,998.0,SE,1.79,0,0,185.0,industrial,0.45015613167511564,5.585900472835228
2011,4,29,10,10,18.0,997.0,SE,4.92,0,0,162.0,industrial,1.9776338169858856,5.22789896177286
2011,4,29,11,10,19.0,997.0,SE,8.05,0,0,163.0,industrial,-1.281639385318509,2.3331285265924064
2011,4,29,12,10,20.0,997.0,SE,9.84,0,0,172.0,park,-0.035742545625394036,1.91037808196578
2011,4,29,13,10,20.0,996.0,SE,12.97,0,0,165.0,residential,0.6117305305928017,5.287060820964514
2011,4,29,14,10,20.0,996.0,SE,16.1,0,0,163.0,park,-1.5715009234448274,3.808190451546637
2011,4,29,15,10,20.0,998.0,SE,19.23,0,0,152.0,park,0.27663361354539096,3.667757331069286
2011,4,29,16,10,19.0,998.0,SE,21.02,0,0,157.0,industrial,-1.7926039098631859,3.0772583246072784
2011,4,29,17,11,18.0,998.0,SE,24.15,0,0,162.0,residential,-0.6503784305406917,3.790174826589363
2011,4,29,18,13,15.0,998.0,SE,28.17,0,1,171.0,industrial,0.19910859644883944,6.930409947802571
2011,4,29,19,13,15.0,999.0,SE,31.3,0,0,172.0,industrial,-1.322594973662963,6.051789042549988
2011,4,29,20,13,15.0,1000.0,SE,34.43,0,0,170.0,residential,1.1622870884311902,8.65836879438941
2011,4,29,21,12,14.0,1001.0,SE,36.22,0,0,168.0,park,1.2135104584868994,3.5746785937620373
2011,4,29,22,12,13.0,1000.0,NE,0.89,0,0,172.0,industrial,0.2314088380736343,3.9610794664679494
2011,4,29,23,12,13.0,1000.0,cv,0.89,0,0,168.0,industrial,0.3409011389768376,2.857902094196731
2011,4,30,0,12,13.0,1000.0,cv,1.78,0,0,178.0,industrial,0.02093028285111309,5.821189341833583
2011,4,30,1,11,12.0,1000.0,cv,2.67,0,0,170.0,park,-0.883694250624078,3.6290704148219284
2011,4,30,2,12,12.0,999.0,SE,1.79,0,0,172.0,park,-0.12298679149164363,3.3301276125042722
2011,4,30,3,12,13.0,1000.0,SE,3.58,0,0,186.0,park,0.317080252022374,3.154260122695443
2011,4,30,4,12,13.0,999.0,SE,6.71,0,0,176.0,industrial,1.1587827095903942,8.30532448599919
2011,4,30,5,12,13.0,999.0,SE,9.84,0,0,183.0,residential,-1.8486034012591395,6.829460758524331
2011,4,30,6,12,13.0,999.0,SE,11.63,0,0,194.0,industrial,2.017861505978968,6.3075625938887105
2011,4,30,7,12,13.0,1000.0,SE,13.42,0,0,195.0,residential,0.26419478803886054,3.4221433676106146
2011,4,30,8,12,13.0,999.0,SE,16.55,0,0,200.0,park,0.7379161081185809,5.946525481260006
2011,4,30,9,12,14.0,1000.0,SE,18.34,0,0,218.0,residential,-0.8417978731125519,5.833050307301138
2011,4,30,10,12,16.0,999.0,SE,21.47,0,0,232.0,park,0.06661142113096384,2.580052047941548
2011,4,30,11,0,19.0,1000.0,cv,5.81,0,0,187.0,residential,-1.3549351974864372,3.402339845591605
2011,4,30,12,-3,20.0,1001.0,NW,12.96,0,0,97.0,industrial,0.1968313407143014,2.52797230734556
2011,4,30,13,-2,19.0,1001.0,NW,28.16,0,0,76.0,residential,-0.20100968238498135,2.715864212690467
2011,4,30,14,1,18.0,1001.0,NW,41.12,0,0,53.0,industrial,-0.963516983873609,6.443534532369973
2011,4,30,15,0,19.0,1001.0,NW,53.19,0,0,36.0,industrial,-1.0558460348798133,2.4062328104250605
2011,4,30,16,-2,19.0,1001.0,NW,66.15,0,0,41.0,residential,0.08806359499993954,4.574589384275873
2011,4,30,17,-1,19.0,1002.0,NW,74.2,0,0,81.0,residential,-0.3402233157703339,3.460277498250618
2011,4,30,18,-2,18.0,1003.0,NW,85.38,0,0,120.0,residential,0.5809325123731836,4.016333901615774
2011,4,30,19,-1,17.0,1004.0,NW,98.34,0,0,201.0,residential,-1.1159037333216402,4.07634232184622
2011,4,30,20,-1,17.0,1006.0,NW,109.52,0,0,214.0,residential,-0.5826265296117886,3.5735611765998256
2011,4,30,21,-1,17.0,1007.0,NW,119.35,0,0,238.0,residential,0.6399622519036149,2.8861609949228577
2011,4,30,22,-1,17.0,1007.0,NW,125.16,0,0,251.0,residential,-1.0483154021095122,1.7694003117704042
2011,4,30,23,-3,17.0,1007.0,NW,132.31,0,0,234.0,industrial,-1.3447975154462828,4.281514019174647
2011,5,1,0,-3,17.0,1007.0,NW,139.46,0,0,164.0,park,-1.3083618988184436,2.2003569295643968
2011,5,1,1,-3,17.0,1008.0,NW,145.27,0,0,136.0,industrial,0.8966224981258293,5.3650404393457665
2011,5,1,2,-3,16.0,1008.0,NW,150.19,0,0,108.0,residential,1.3442012481726857,5.871821574153241
2011,5,1,3,-3,17.0,1009.0,NW,156.0,0,0,88.0,residential,-0.6166725173443176,4.5365282064064765
2011,5,1,4,-3,17.0,1009.0,NW,164.05,0,0,65.0,residential,0.07265651313808863,3.967900744530959
2011,5,1,5,-2,16.0,1009.0,NW,169.86,0,0,83.0,industrial,1.4113273040638437,4.404164811367426
2011,5,1,6,-2,17.0,1011.0,NW,177.01,0,0,96.0,industrial,-0.01559754466953561,3.0883971582909373
2011,5,1,7,-1,18.0,1011.0,NW,185.06,0,0,100.0,residential,0.08507015268501791,3.467851737672626
2011,5,1,8,-1,20.0,1011.0,NW,194.0,0,0,99.0,industrial,0.7146247811421749,4.684796483311815
2011,5,1,9,0,22.0,1012.0,NW,199.81,0,0,89.0,industrial,0.4296133509003301,12.04050111328824
2011,5,1,10,-1,24.0,1012.0,NW,205.62,0,0,86.0,industrial,0.5508991169082041,7.303078331028461
2011,5,1,11,-1,25.0,1011.0,NW,209.64,0,0,60.0,residential,0.04734045394444903,5.2810030068095175
2011,5,1,12,-2,25.0,1011.0,NW,216.79,0,0,49.0,residential,0.46809393482859624,3.439632901165555
2011,5,1,13,-3,26.0,1010.0,NW,225.73,0,0,38.0,residential,-0.5772926330203327,3.5712926560430533
2011,5,1,14,-3,27.0,1010.0,NW,234.67,0,0,38.0,park,1.371443420719789,2.4255318722826313
2011,5,1,15,-2,27.0,1009.0,NW,242.72,0,0,42.0,industrial,-0.40672725541732274,8.096325772239005
2011,5,1,16,-3,26.0,1009.0,NW,247.64,0,0,39.0,residential,-1.5638663287221453,2.6453639636276582
2011,5,1,17,-3,27.0,1009.0,NW,252.56,0,0,31.0,residential,0.6759840508471091,2.2772452678899198
2011,5,1,18,-4,26.0,1009.0,NW,255.69,0,0,41.0,industrial,-1.4074009754153503,5.932196506438717
2011,5,1,19,-1,23.0,1010.0,SE,3.13,0,0,33.0,residential,1.3036677420360547,3.985323075349782
2011,5,1,20,-1,22.0,1010.0,SE,7.15,0,0,37.0,industrial,0.5649021404919268,4.435213677789229
2011,5,1,21,0,23.0,1011.0,SE,12.07,0,0,40.0,industrial,-0.5565357845467844,4.228459946047996
2011,5,1,22,0,22.0,1011.0,NW,1.79,0,0,37.0,park,-0.6984533159785719,7.739835630112371
2011,5,1,23,0,20.0,1011.0,NW,4.92,0,0,33.0,residential,0.43219035766380237,12.508147135288526
2011,5,2,0,1,18.0,1012.0,NW,8.05,0,0,38.0,residential,0.09186722248790645,1.9752250590004528
2011,5,2,1,-1,18.0,1012.0,NW,11.18,0,0,48.0,industrial,-0.2595324945355827,4.29893713544691
2011,5,2,2,-3,17.0,1012.0,NW,15.2,0,0,26.0,residential,0.8432522287853497,5.3368706218990605
2011,5,2,3,-1,12.0,1012.0,NW,16.99,0,0,15.0,park,1.746165262592487,7.064109224629267
2011,5,2,4,-1,11.0,1012.0,cv,0.89,0,0,18.0,park,0.6819957411297825,4.024127787645826
2011,5,2,5,2,10.0,1012.0,cv,1.78,0,0,17.0,industrial,0.41400028564634805,9.667048495479193
2011,5,2,6,2,10.0,1012.0,NW,1.79,0,0,15.0,park,0.42736494695560745,8.623823837359572
2011,5,2,7,-1,16.0,1012.0,NW,4.92,0,0,24.0,residential,-0.23316735277511347,5.455764207725946
2011,5,2,8,-1,19.0,1012.0,NW,6.71,0,0,23.0,residential,0.23233401694198613,4.094908267138685
2011,5,2,9,-3,23.0,1012.0,NW,13.86,0,0,20.0,residential,2.2735252767075984,5.982045104432925
2011,5,2,10,-7,25.0,1012.0,NW,23.69,0,0,27.0,park,0.7002933564852609,7.04490952582048
2011,5,2,11,-8,25.0,1012.0,NW,35.76,0,0,14.0,industrial,0.6292558669444144,1.9383074028576504
2011,5,2,12,-8,26.0,1011.0,NW,47.83,0,0,12.0,industrial,1.137531685839731,3.4281519731462735
2011,5,2,13,-7,26.0,1010.0,NW,59.01,0,0,16.0,industrial,1.1449298940568071,3.699574543826437
2011,5,2,14,-9,26.0,1010.0,NW,71.08,0,0,27.0,park,0.20089141089570786,2.095692037578863
2011,5,2,15,-9,26.0,1010.0,NW,83.15,0,0,24.0,industrial,-0.22243245957077037,8.67890639250689
2011,5,2,16,-9,26.0,1009.0,NW,94.33,0,0,41.0,residential,0.5566032283507214,5.7063035617598
2011,5,2,17,-10,25.0,1009.0,NW,102.38,0,0,31.0,residential,0.05917803873589764,3.759781023978864
2011,5,2,18,-11,23.0,1010.0,NW,108.19,0,0,23.0,park,-1.7176809159403703,3.188290396204414
2011,5,2,19,-11,21.0,1010.0,NW,112.21,0,0,19.0,residential,0.5206953556064582,5.600293153600981
2011,5,2,20,-11,17.0,1011.0,NW,115.34,0,0,34.0,residential,-0.4406970172593906,3.906997951520443
2011,5,2,21,-11,17.0,1013.0,NW,118.47,0,0,34.0,residential,-0.07646839877569842,7.202444421662036
2011,5,2,22,-10,17.0,1013.0,NW,120.26,0,0,21.0,industrial,-0.36827746746622875,5.094909561559733
2011,5,2,23,-10,18.0,1014.0,NW,124.28,0,0,14.0,park,0.5539763688204806,3.470103080102683
2011,5,3,0,-9,15.0,1015.0,NW,128.3,0,0,13.0,industrial,0.3748797311362439,7.069824747044527
2011,5,3,1,-9,16.0,1015.0,cv,0.89,0,0,16.0,industrial,0.02495922654557514,2.2531674847884213
2011,5,3,2,-8,17.0,1015.0,NW,4.02,0,0,12.0,park,0.2011300451171004,4.148990925458413
2011,5,3,3,-8,17.0,1015.0,NW,11.17,0,0,8.0,residential,-1.4479946038325948,1.6664387626847956
2011,5,3,4,-7,16.0,1015.0,NW,16.09,0,0,7.0,residential,0.3227442918451325,5.405242336846698
2011,5,3,5,-7,15.0,1015.0,NW,20.11,0,0,7.0,residential,1.3487769577206234,4.361427609667905
2011,5,3,6,-4,13.0,1016.0,NW,21.9,0,0,8.0,park,0.13088561619133673,2.7638411172789152
2011,5,3,7,-2,17.0,1017.0,NW,23.69,0,0,11.0,industrial,0.45268789703316964,3.943364790785317
2011,5,3,8,-3,19.0,1017.0,NE,3.13,0,0,13.0,park,1.5252897901476925,4.296558860095398
2011,5,3,9,-3,20.0,1017.0,NW,3.13,0,0,14.0,residential,-0.8826516230988941,2.180244901554205
2011,5,3,10,-3,23.0,1017.0,NE,3.13,0,0,14.0,industrial,1.4647827413770762,3.2923094438359684
2011,5,3,11,-3,22.0,1016.0,cv,1.79,0,0,14.0,residential,1.1545197079982847,3.79879481880725
2011,5,3,12,-2,23.0,1016.0,SE,1.79,0,0,13.0,park,-1.1688587615296822,2.887353139232704
2011,5,3,13,-2,24.0,1015.0,cv,1.79,0,0,15.0,residential,0.27409936419671393,7.328130861695927
2011,5,3,14,-2,24.0,1014.0,SE,1.79,0,0,16.0,park,0.013732691531247503,2.51136582512767
2011,5,3,15,-3,24.0,1013.0,cv,1.79,0,0,13.0,park,1.1932722346803986,4.476010440145073
2011,5,3,16,0,24.0,1012.0,SE,1.79,0,0,36.0,park,0.44358718570743155,4.495542210704526
2011,5,3,17,-2,24.0,1013.0,SE,5.81,0,0,33.0,park,0.7299221325305676,3.1762844201530585
2011,5,3,18,-2,23.0,1013.0,SE,10.73,0,0,33.0,residential,-1.3697993407280225,2.8043289420371584
2011,5,3,19,-2,21.0,1013.0,SE,14.75,0,0,28.0,park,0.34979972177405066,6.039376289902602
2011,5,3,20,-2,19.0,1013.0,SE,17.88,0,0,27.0,residential,0.6850600333908629,1.1004431037904914
2011,5,3,21,0,19.0,1014.0,SE,21.01,0,0,35.0,industrial,-0.5313780605771731,6.081825221800628
2011,5,3,22,1,18.0,1014.0,SE,24.14,0,0,45.0,industrial,-0.3557677702880195,6.523624696211505
2011,5,3,23,3,18.0,1014.0,SE,27.27,0,0,57.0,park,0.49481348847835566,5.794706134435321
2011,5,4,0,4,17.0,1014.0,SE,31.29,0,0,68.0,park,-2.259509435096386,3.761156161385646
2011,5,4,1,4,16.0,1013.0,SE,33.08,0,0,79.0,industrial,-0.7518456895995818,4.284864548897911
2011,5,4,2,4,15.0,1013.0,SE,36.21,0,0,65.0,industrial,-0.6296591394952246,7.132365269524611
2011,5,4,3,4,15.0,1012.0,SE,38.0,0,0,70.0,industrial,-0.9149540052060469,3.0876180278664047
2011,5,4,4,5,15.0,1012.0,SE,39.79,0,0,79.0,industrial,-0.4621753808501688,2.1446526220464563
2011,5,4,5,6,14.0,1012.0,SE,41.58,0,0,81.0,residential,-0.5087371808905312,3.0354625971019473
2011,5,4,6,6,15.0,1012.0,SE,44.71,0,0,93.0,residential,1.7997327557302993,4.798339996221801
2011,5,4,7,6,16.0,1013.0,SE,48.73,0,0,81.0,residential,-0.37307574032411417,6.382238343389342
2011,5,4,8,8,15.0,1013.0,SE,51.86,0,0,50.0,industrial,-0.4041100766492936,16.002187543638442
2011,5,4,9,7,16.0,1013.0,SE,55.88,0,0,63.0,industrial,-0.24317853516766233,6.69002635846661
2011,5,4,10,7,15.0,1013.0,SE,59.9,0,0,44.0,industrial,1.868994816693172,7.405524899245043
2011,5,4,11,7,16.0,1013.0,SE,63.92,0,0,42.0,park,-0.5471140754767554,2.594497545510362
2011,5,4,12,6,17.0,1012.0,SE,67.05,0,0,39.0,industrial,1.3604782508100934,4.079916414105371
2011,5,4,13,7,16.0,1011.0,SE,71.97,0,0,55.0,park,0.4013873663271429,4.388526056881545
2011,5,4,14,8,16.0,1009.0,SE,75.1,0,0,48.0,park,-0.06019260574572808,4.445657733478239
2011,5,4,15,8,15.0,1008.0,SE,78.23,0,0,53.0,residential,-0.9034677824758703,5.305529903398245
2011,5,4,16,9,15.0,1007.0,SE,81.36,0,0,43.0,residential,0.8912702159221829,2.552406849003802
2011,5,4,17,9,15.0,1007.0,SE,83.15,0,0,54.0,park,-1.4002406869778878,12.816069172465031
2011,5,4,18,10,14.0,1007.0,SE,84.94,0,1,58.0,park,-0.4507770937842844,5.467507258669627
2011,5,4,19,11,14.0,1007.0,cv,0.89,0,0,63.0,industrial,0.6749362435198395,4.351324726371525
2011,5,4,20,11,12.0,1006.0,cv,1.78,0,0,80.0,residential,-0.0416764611458867,2.5654974291612453
2011,5,4,21,10,14.0,1007.0,SE,4.02,0,0,95.0,industrial,-0.1746717423685173,3.7223381155935877
2011,5,4,22,9,13.0,1006.0,SE,5.81,0,0,93.0,residential,-2.122429477146115,8.169828477053034
2011,5,4,23,9,11.0,1006.0,SE,6.7,0,0,94.0,residential,0.0036432178263065998,3.353093783602208
2011,5,5,0,9,12.0,1005.0,cv,0.89,0,1,98.0,residential,1.4991286372101764,4.592496050854724
2011,5,5,1,8,13.0,1004.0,cv,1.78,0,0,110.0,park,-0.5976457840926463,14.722035960521062
2011,5,5,2,10,12.0,1003.0,cv,2.67,0,0,113.0,residential,0.05319119708910021,8.166267462591646
2011,5,5,3,10,11.0,1003.0,cv,3.12,0,0,107.0,industrial,0.42019450531429375,6.06002843797776
2011,5,5,4,10,12.0,1002.0,NW,1.79,0,1,114.0,residential,-1.128749603388191,7.264902743787182
2011,5,5,5,10,11.0,1001.0,SE,1.79,0,0,123.0,park,0.47265603410409834,2.5252259548010576
2011,5,5,6,10,12.0,1001.0,SE,4.92,0,0,130.0,residential,-0.6230514496417056,21.222480989531704
2011,5,5,7,11,12.0,1001.0,NW,1.79,0,0,136.0,residential,-1.8658258713499047,13.204472959671707
2011,5,5,8,12,13.0,1001.0,cv,0.89,0,0,147.0,industrial,0.912147102076055,5.077194745044158
2011,5,5,9,12,14.0,1001.0,cv,1.78,0,0,148.0,industrial,-1.0904035907443823,6.629757344944776
2011,5,5,10,12,15.0,1002.0,NW,4.92,0,0,168.0,park,0.341291317431525,3.9314659387532522
2011,5,5,11,11,17.0,1002.0,cv,1.79,0,0,201.0,industrial,-0.7150122250413701,8.74782929291195
2011,5,5,12,11,18.0,1002.0,cv,2.68,0,0,188.0,park,-0.06908946364290863,2.867019307454684
2011,5,5,13,10,21.0,1001.0,NW,3.13,0,0,150.0,residential,2.398227414645132,5.1478895943321685
2011,5,5,14,-3,23.0,1001.0,NW,12.96,0,0,118.0,park,0.2778265664963521,2.833655159430469
2011,5,5,15,-6,23.0,1001.0,NW,22.79,0,0,84.0,residential,0.16000598282641068,2.9586856136582
2011,5,5,16,-6,23.0,1001.0,NW,30.84,0,0,59.0,park,0.3971825841650504,2.656726280111352
2011,5,5,17,-7,23.0,1001.0,NW,38.89,0,0,44.0,park,0.3048422704898005,5.696779119758338
2011,5,5,18,-7,22.0,1001.0,NW,44.7,0,0,39.0,park,-0.45383656194841926,4.507134083049535
2011,5,5,19,2,18.0,1002.0,NE,1.79,0,0,35.0,residential,2.264071353300638,4.927525418045629
2011,5,5,20,1,16.0,1003.0,SE,3.13,0,0,63.0,park,0.8296513565588226,5.983772207369846
2011,5,5,21,1,15.0,1003.0,SE,4.92,0,0,95.0,industrial,1.3513555938569104,0.9191758477362509
2011,5,5,22,-1,17.0,1004.0,SE,6.71,0,0,79.0,park,0.6077979868493829,3.5310288059984987
2011,5,5,23,0,14.0,1004.0,cv,0.89,0,0,75.0,park,-0.10401058958245755,6.82583737283546
2011,5,6,0,4,12.0,1004.0,cv,1.78,0,0,97.0,industrial,-1.1695509418578662,3.911514052629444
2011,5,6,1,4,10.0,1004.0,cv,2.67,0,0,110.0,industrial,1.174218502622233,4.65572255290844
2011,5,6,2,3,10.0,1003.0,NW,3.13,0,0,111.0,park,0.54840864071967,11.881363479792098
2011,5,6,3,3,10.0,1003.0,cv,0.89,0,0,98.0,residential,1.915347134170184,6.264589331086901
2011,5,6,4,3,8.0,1003.0,NW,1.79,0,0,97.0,industrial,1.8221053573528254,3.8485660542998494
2011,5,6,5,2,11.0,1003.0,cv,0.89,0,0,86.0,residential,-1.841127036361292,3.037493788051659
2011,5,6,6,4,9.0,1003.0,NW,3.13,0,0,58.0,industrial,1.486997398674479,5.672357396357458
2011,5,6,7,4,13.0,1003.0,cv,0.89,0,0,60.0,residential,1.0279252082752146,13.966492509944853
2011,5,6,8,0,20.0,1003.0,NW,1.79,0,0,55.0,residential,-0.8670333392026814,4.245842236930865
2011,5,6,9,0,21.0,1003.0,NE,1.79,0,0,39.0,residential,-0.18914453475833623,4.896198927892851
2011,5,6,10,-4,22.0,1004.0,NW,8.94,0,0,33.0,park,1.3420504759565812,3.905317507844019
2011,5,6,11,-4,23.0,1003.0,NW,18.77,0,0,34.0,industrial,-0.6150128220840217,2.153653755063492
2011,5,6,12,-5,24.0,1003.0,NW,29.95,0,0,34.0,park,2.614491168497503,3.2996680824124716
